id,jogo_id,zona_baliza_id,zona_baliza_nome,distancia_remate_m,velocidade_remate_kmh,tipo_remate,posicao_ofensiva,minuto_jogo,fase_jogo,tempo_desde_ultima_defesa_s,resultado,diferenca_golos_momento,inferioridade_numerica
1549,29,2,Superior Centro,6.7,110.1,Apoio,Central,26,1ºT,31,Defesa,-5,False
1550,29,2,Superior Centro,9.3,87.6,Penetração,Pivot,37,2ºT,159,Defesa,2,True
1551,29,3,Superior Direita,9.2,100.2,Penetração,Lateral Direito,7,1ºT,166,Golo,5,False
1552,29,1,Superior Esquerda,7.4,115.9,Apoio,Extremo Esquerdo,37,2ºT,113,Golo,5,True
1553,29,5,Média Centro,7.0,111.2,7 metros,Lateral Direito,20,1ºT,6,Golo,-1,False
1554,29,5,Média Centro,7.0,90.9,7 metros,Extremo Direito,60,2ºT,175,Defesa,-5,False
1555,29,4,Média Esquerda,7.0,102.3,7 metros,Central,34,2ºT,126,Defesa,-3,False
1556,29,3,Superior Direita,8.2,92.5,Rectaguarda,Pivot,16,1ºT,82,Golo,2,False
1557,29,7,Inferior Esquerda,9.0,85.2,Suspensão,Lateral Esquerdo,57,2ºT,83,Defesa,1,False
1558,29,6,Média Direita,6.9,109.3,Suspensão,Lateral Esquerdo,21,1ºT,154,Defesa,4,False
1559,29,5,Média Centro,9.0,93.4,Penetração,Lateral Esquerdo,57,2ºT,57,Golo,-4,False
1560,29,1,Superior Esquerda,7.0,112.1,7 metros,Central,32,2ºT,145,Golo,0,False
1561,29,1,Superior Esquerda,7.7,98.2,Apoio,Extremo Direito,19,1ºT,94,Defesa,0,False
1562,29,7,Inferior Esquerda,6.3,116.1,Suspensão,Extremo Direito,41,2ºT,173,Golo,1,False
1563,29,9,Inferior Direita,7.4,105.6,Rectaguarda,Lateral Esquerdo,52,2ºT,135,Golo,1,False
1564,29,6,Média Direita,7.8,99.8,Apoio,Lateral Direito,5,1ºT,61,Defesa,4,False
1565,29,2,Superior Centro,6.0,101.0,Apoio,Lateral Direito,23,1ºT,19,Defesa,-1,True
1566,29,4,Média Esquerda,9.3,85.3,Suspensão,Pivot,27,1ºT,24,Defesa,1,False
1567,29,1,Superior Esquerda,8.8,86.7,Rectaguarda,Lateral Esquerdo,50,2ºT,71,Golo,-1,True
1568,29,6,Média Direita,8.9,85.8,Apoio,Lateral Esquerdo,43,2ºT,126,Defesa,3,False
1569,29,8,Inferior Centro,9.5,102.4,Rectaguarda,Pivot,45,2ºT,19,Defesa,-5,False
1570,29,4,Média Esquerda,10.9,86.8,Contra-ataque,Lateral Esquerdo,44,2ºT,16,Defesa,4,False
1571,29,8,Inferior Centro,9.0,101.1,Penetração,Central,31,2ºT,65,Golo,3,False
1572,29,2,Superior Centro,8.6,117.2,Suspensão,Extremo Esquerdo,52,2ºT,21,Defesa,-4,True
1573,29,8,Inferior Centro,7.8,112.4,Rectaguarda,Lateral Direito,58,2ºT,94,Defesa,1,False
1574,29,5,Média Centro,7.7,91.2,Rectaguarda,Pivot,22,1ºT,178,Defesa,-1,False
1575,30,5,Média Centro,8.4,96.1,Apoio,Lateral Esquerdo,17,1ºT,5,Defesa,2,False
1576,30,2,Superior Centro,9.5,100.1,Contra-ataque,Central,45,2ºT,143,Defesa,-4,False
1577,30,3,Superior Direita,9.6,101.5,Suspensão,Central,2,1ºT,151,Golo,-3,False
1578,30,8,Inferior Centro,7.0,94.3,7 metros,Lateral Direito,12,1ºT,69,Golo,-2,False
1579,30,6,Média Direita,7.0,87.3,7 metros,Lateral Esquerdo,54,2ºT,112,Golo,1,False
1580,30,7,Inferior Esquerda,9.1,97.1,Penetração,Extremo Direito,2,1ºT,30,Golo,5,False
1581,30,5,Média Centro,6.6,102.1,Suspensão,Lateral Direito,51,2ºT,140,Golo,5,False
1582,30,4,Média Esquerda,8.5,104.5,Penetração,Central,32,2ºT,135,Defesa,-4,False
1583,30,8,Inferior Centro,8.6,85.3,Contra-ataque,Lateral Direito,14,1ºT,22,Golo,0,False
1584,30,1,Superior Esquerda,9.0,89.5,Penetração,Central,12,1ºT,66,Defesa,-4,False
1585,30,5,Média Centro,7.0,108.2,7 metros,Extremo Direito,6,1ºT,82,Golo,-2,False
1586,30,4,Média Esquerda,7.0,87.3,7 metros,Lateral Esquerdo,11,1ºT,152,Golo,-3,False
1587,30,7,Inferior Esquerda,7.4,89.9,Suspensão,Central,26,1ºT,26,Defesa,-4,False
1588,30,3,Superior Direita,7.6,111.7,Rectaguarda,Pivot,23,1ºT,17,Defesa,0,False
1589,30,6,Média Direita,9.1,93.5,Rectaguarda,Lateral Direito,45,2ºT,96,Defesa,-3,False
1590,30,5,Média Centro,6.3,99.1,Rectaguarda,Extremo Direito,15,1ºT,21,Defesa,0,False
1591,30,3,Superior Direita,9.9,98.3,Suspensão,Central,24,1ºT,12,Golo,5,False
1592,30,6,Média Direita,7.9,86.0,Suspensão,Central,22,1ºT,147,Golo,5,False
1593,30,4,Média Esquerda,7.0,108.2,7 metros,Central,56,2ºT,62,Defesa,-3,True
1594,30,7,Inferior Esquerda,7.0,115.7,7 metros,Lateral Direito,1,1ºT,115,Golo,0,False
1595,30,8,Inferior Centro,7.0,95.3,7 metros,Extremo Esquerdo,25,1ºT,155,Golo,0,False
1596,30,7,Inferior Esquerda,7.2,112.5,Rectaguarda,Extremo Esquerdo,14,1ºT,168,Defesa,2,False
1597,30,3,Superior Direita,8.9,108.4,Penetração,Central,24,1ºT,173,Golo,1,False
1598,30,4,Média Esquerda,10.2,87.0,Contra-ataque,Extremo Esquerdo,49,2ºT,32,Golo,-1,False
1599,30,8,Inferior Centro,7.3,104.2,Penetração,Extremo Direito,60,2ºT,107,Defesa,0,False
1600,30,9,Inferior Direita,11.0,94.0,Contra-ataque,Extremo Esquerdo,29,1ºT,136,Golo,-2,False
1601,30,4,Média Esquerda,9.7,111.8,Apoio,Pivot,56,2ºT,9,Defesa,-2,False
1602,30,1,Superior Esquerda,7.4,92.7,Suspensão,Pivot,46,2ºT,134,Golo,-2,False
1603,30,8,Inferior Centro,7.2,102.1,Penetração,Lateral Esquerdo,59,2ºT,141,Golo,5,False
1604,30,7,Inferior Esquerda,8.8,96.4,Apoio,Lateral Direito,33,2ºT,132,Golo,-5,False
1605,30,6,Média Direita,10.0,112.5,Contra-ataque,Lateral Esquerdo,6,1ºT,57,Golo,0,False
1606,30,2,Superior Centro,9.8,109.2,Contra-ataque,Central,18,1ºT,53,Golo,-4,False
1607,30,6,Média Direita,7.0,106.8,7 metros,Lateral Direito,29,1ºT,158,Golo,-4,False
1608,30,4,Média Esquerda,9.9,99.2,Rectaguarda,Central,12,1ºT,21,Golo,4,False
1609,30,4,Média Esquerda,6.9,114.2,Penetração,Pivot,35,2ºT,48,Golo,5,False
1610,30,3,Superior Direita,9.3,85.7,Contra-ataque,Extremo Esquerdo,57,2ºT,153,Golo,-3,False
1611,30,8,Inferior Centro,9.7,113.3,Penetração,Central,16,1ºT,171,Golo,-1,False
1612,30,9,Inferior Direita,8.9,112.9,Penetração,Central,45,2ºT,79,Defesa,-5,False
1613,30,3,Superior Direita,7.5,109.2,Apoio,Extremo Direito,38,2ºT,27,Golo,-3,False
1614,30,8,Inferior Centro,7.2,87.4,Penetração,Lateral Esquerdo,44,2ºT,111,Defesa,-5,False
1615,30,3,Superior Direita,9.8,94.3,Suspensão,Lateral Esquerdo,26,1ºT,19,Defesa,-1,False
1616,30,6,Média Direita,6.9,95.4,Penetração,Extremo Esquerdo,12,1ºT,90,Golo,-3,False
1617,30,1,Superior Esquerda,6.9,109.6,Penetração,Extremo Esquerdo,55,2ºT,134,Golo,1,False
1618,30,4,Média Esquerda,10.3,112.2,Contra-ataque,Lateral Direito,4,1ºT,51,Golo,4,False
1619,30,4,Média Esquerda,7.3,117.3,Suspensão,Lateral Esquerdo,14,1ºT,63,Defesa,-1,False
1620,30,4,Média Esquerda,9.4,86.0,Contra-ataque,Lateral Direito,10,1ºT,62,Golo,3,True
1621,30,3,Superior Direita,8.7,92.0,Penetração,Pivot,14,1ºT,42,Golo,1,False
1622,30,5,Média Centro,9.6,100.9,Penetração,Lateral Direito,6,1ºT,47,Defesa,0,False
